cpf,nome,idade,cidade
968.099.276-46,Cliente_47374,25,Rio de Janeiro
001.355.983-46,Cliente_28002,26,Porto Alegre
298.803.857-05,Cliente_29243,18,Rio de Janeiro
161.249.540-01,Cliente_41299,67,Belo Horizonte
280.675.251-53,Cliente_86649,72,Rio de Janeiro
712.838.930-02,Cliente_36063,38,Belo Horizonte
408.700.839-88,Cliente_76901,63,Porto Alegre
437.356.258-00,Cliente_95177,21,Porto Alegre
865.308.735-46,Cliente_58529,20,Porto Alegre
478.216.131-00,Cliente_43250,72,Belo Horizonte
400.290.989-12,Cliente_43102,64,Belo Horizonte
507.997.555-59,Cliente_14367,84,Belo Horizonte
011.716.615-41,Duplicata_Cliente_55993,34,Rio de Janeiro
070.299.233-08,Cliente_47350,42,Porto Alegre
239.371.353-08,Cliente_30266,71,Porto Alegre
666.845.117-92,Cliente_52904,81,Belo Horizonte
351.172.738-34,Cliente_21233,52,Rio de Janeiro
021.226.136-37,Cliente_16945,81,São Paulo
475.720.988-60,Cliente_48405,69,Belo Horizonte
949.756.966-14,Cliente_54323,39,Rio de Janeiro
784.561.147-66,Cliente_80686,43,São Paulo
591.132.136-01,Cliente_69252,74,Porto Alegre
226.956.462-67,Cliente_90193,46,Rio de Janeiro
481.361.820-00,Cliente_87188,61,Rio de Janeiro
494.808.426-37,Cliente_33312,51,Porto Alegre
798.516.393-03,Cliente_66271,30,Porto Alegre
334.571.646-14,Cliente_9943,65,São Paulo
931.739.612-77,Duplicata_Cliente_78956,78,Belo Horizonte
406.462.649-40,Duplicata_Cliente_16217,44,Belo Horizonte
882.864.705-16,Cliente_51453,34,Porto Alegre
544.398.638-41,Duplicata_Cliente_77102,25,São Paulo
184.441.971-14,Cliente_24695,57,Belo Horizonte
495.497.149-77,Cliente_58680,86,São Paulo
443.102.732-70,Cliente_64560,74,São Paulo
332.026.275-03,Cliente_43625,86,Belo Horizonte
441.398.879-58,Cliente_76322,49,Porto Alegre
292.954.012-55,Cliente_53376,22,Belo Horizonte
092.137.068-71,Cliente_41045,53,Belo Horizonte
490.598.279-02,Cliente_45823,27,São Paulo
375.453.484-00,Cliente_69651,55,São Paulo
440.648.491-40,Cliente_80016,56,São Paulo
926.392.069-90,Cliente_60668,71,Rio de Janeiro
222.602.639-84,Cliente_29644,33,Belo Horizonte
973.098.189-20,Cliente_54227,48,São Paulo
255.238.122-77,Cliente_13906,44,Belo Horizonte
023.101.007-90,Cliente_23792,60,Rio de Janeiro
008.550.628-19,Duplicata_Cliente_45893,76,São Paulo
364.237.977-06,Duplicata_Cliente_91648,30,Porto Alegre
422.518.538-98,Cliente_69095,45,Belo Horizonte
128.688.284-26,Cliente_77494,73,Belo Horizonte
245.863.820-15,Duplicata_Cliente_74125,46,Porto Alegre
009.206.941-01,Cliente_69703,19,Porto Alegre
525.591.731-15,Cliente_32888,76,Belo Horizonte
780.595.667-76,Cliente_72331,26,Porto Alegre
709.375.518-64,Cliente_39096,49,Rio de Janeiro
653.195.084-68,Cliente_7191,89,Belo Horizonte
952.260.757-66,Cliente_23467,85,Rio de Janeiro
717.091.687-81,Cliente_70368,77,São Paulo
941.625.895-42,Cliente_28419,25,Rio de Janeiro
463.723.823-42,Duplicata_Cliente_91629,33,Porto Alegre
564.090.680-42,Cliente_96448,75,Porto Alegre
951.443.332-73,Duplicata_Cliente_5955,79,Porto Alegre
921.617.317-34,Cliente_88203,66,Belo Horizonte
633.096.640-07,Cliente_44028,83,Porto Alegre
676.235.468-80,Cliente_90743,27,Belo Horizonte
592.614.858-80,Cliente_5648,53,Rio de Janeiro
917.145.594-91,Cliente_96302,27,São Paulo
333.894.585-06,Cliente_86121,73,Belo Horizonte
558.601.718-03,Cliente_82545,33,Rio de Janeiro
506.422.568-70,Cliente_67687,55,Belo Horizonte
518.890.655-44,Cliente_19472,60,São Paulo
284.263.802-63,Cliente_5710,44,Belo Horizonte
809.782.742-53,Cliente_9483,90,Rio de Janeiro
168.742.554-01,Cliente_86080,28,Rio de Janeiro
905.983.532-83,Cliente_44527,27,Porto Alegre
937.012.959-64,Cliente_90212,76,Porto Alegre
708.953.233-03,Cliente_87031,42,Porto Alegre
591.077.028-41,Cliente_99245,30,Porto Alegre
974.775.962-46,Cliente_32240,39,Rio de Janeiro
732.630.182-48,Cliente_63881,58,Porto Alegre
218.086.290-35,Cliente_58737,28,São Paulo
111.056.647-67,Cliente_79607,31,São Paulo
247.707.621-35,Cliente_16773,83,Porto Alegre
129.166.451-36,Cliente_69104,74,São Paulo
854.540.418-23,Cliente_34005,75,Belo Horizonte
638.217.977-97,Cliente_85596,30,Rio de Janeiro
227.355.192-44,Cliente_40514,75,Belo Horizonte
186.606.314-63,Cliente_82717,48,Porto Alegre
269.063.788-05,Cliente_65479,69,Rio de Janeiro
257.522.044-02,Duplicata_Cliente_40144,59,Belo Horizonte
932.099.699-73,Cliente_19028,41,Belo Horizonte
978.146.714-26,Cliente_98365,44,São Paulo
807.662.241-71,Duplicata_Cliente_94945,68,Rio de Janeiro
592.069.324-03,Cliente_44173,86,São Paulo
749.861.799-42,Cliente_62405,49,Porto Alegre
382.031.184-02,Cliente_50406,73,Belo Horizonte
139.421.039-66,Cliente_83991,58,Porto Alegre
871.364.361-41,Cliente_49501,29,Rio de Janeiro
474.520.586-40,Cliente_17140,88,Porto Alegre
967.176.578-55,Duplicata_Cliente_64460,60,Rio de Janeiro
277.281.649-45,Cliente_96979,46,São Paulo
160.035.393-21,Cliente_51593,81,São Paulo
788.092.750-63,Cliente_51446,60,São Paulo
195.435.905-59,Cliente_17840,51,Rio de Janeiro
094.852.431-62,Cliente_13790,53,Porto Alegre
190.210.897-34,Cliente_30139,70,Rio de Janeiro
509.756.281-00,Cliente_86336,40,São Paulo
466.537.922-00,Cliente_36695,21,Porto Alegre
011.281.959-17,Cliente_34649,89,Rio de Janeiro
962.930.185-75,Cliente_28945,53,São Paulo
884.364.112-34,Cliente_42185,71,Porto Alegre
390.904.699-15,Cliente_23303,38,Belo Horizonte
854.854.027-39,Cliente_94659,78,Belo Horizonte
286.261.594-39,Cliente_57,49,São Paulo
391.751.776-09,Cliente_12214,38,Porto Alegre
381.032.860-01,Cliente_57819,84,Rio de Janeiro
214.461.132-72,Cliente_79281,41,Porto Alegre
946.069.033-50,Cliente_63416,18,São Paulo
795.620.956-06,Cliente_92327,90,Porto Alegre
112.998.223-80,Cliente_73784,57,Belo Horizonte
656.621.562-04,Cliente_39000,26,Rio de Janeiro
913.078.896-03,Cliente_86733,48,São Paulo
200.744.940-40,Cliente_58406,46,Porto Alegre
089.598.055-05,Cliente_14595,19,Belo Horizonte
224.103.286-79,Cliente_11524,68,Rio de Janeiro
639.072.453-50,Cliente_26581,27,Rio de Janeiro
459.125.538-76,Cliente_39752,44,Belo Horizonte
960.503.566-96,Cliente_68080,32,Rio de Janeiro
935.206.386-49,Cliente_69141,52,Rio de Janeiro
222.825.171-21,Cliente_1028,57,Belo Horizonte
855.280.925-74,Cliente_10504,21,Rio de Janeiro
096.937.999-41,Cliente_97534,72,Belo Horizonte
483.762.335-21,Cliente_30900,37,São Paulo
396.712.667-62,Cliente_43130,72,São Paulo
562.669.696-29,Cliente_11402,37,Belo Horizonte
791.318.312-81,Cliente_83306,26,Rio de Janeiro
606.603.751-09,Cliente_8431,52,Belo Horizonte
911.981.352-04,Cliente_75389,79,São Paulo
449.984.088-01,Cliente_15884,26,Porto Alegre
814.215.566-42,Cliente_4430,38,Belo Horizonte
859.788.714-18,Cliente_51337,64,Belo Horizonte
642.385.903-50,Cliente_53544,44,São Paulo
841.729.032-07,Cliente_65133,26,Porto Alegre
229.237.191-07,Cliente_14604,36,Porto Alegre
973.884.024-46,Cliente_28544,74,São Paulo
372.515.225-00,Cliente_9490,48,Rio de Janeiro
294.404.580-62,Cliente_93225,36,Porto Alegre
613.998.463-70,Cliente_40519,90,Porto Alegre
070.599.640-96,Cliente_17005,76,Belo Horizonte
736.156.544-12,Cliente_53304,77,Porto Alegre
357.494.011-46,Duplicata_Cliente_68466,76,Porto Alegre
207.438.300-24,Cliente_6252,55,Belo Horizonte
077.654.492-65,Cliente_92338,67,Porto Alegre
504.498.512-06,Cliente_71804,30,Porto Alegre
028.450.295-27,Cliente_36953,41,Belo Horizonte
934.940.263-78,Cliente_99296,34,Belo Horizonte
439.929.202-40,Cliente_16106,82,Rio de Janeiro
945.785.747-09,Cliente_23263,67,Porto Alegre
551.860.822-52,Cliente_26037,27,Rio de Janeiro
861.127.379-65,Duplicata_Cliente_49801,34,Porto Alegre
302.886.618-85,Cliente_27533,19,São Paulo
352.076.864-02,Cliente_47965,87,Belo Horizonte
186.721.415-63,Duplicata_Cliente_28922,69,São Paulo
746.428.260-41,Cliente_39922,90,Rio de Janeiro
783.216.711-44,Cliente_66325,43,Rio de Janeiro
885.580.808-79,Cliente_82778,46,Porto Alegre
069.183.951-49,Cliente_19292,20,Rio de Janeiro
248.635.081-07,Cliente_19843,43,Porto Alegre
253.465.623-62,Cliente_89379,88,Porto Alegre
796.201.451-27,Cliente_36482,20,Belo Horizonte
193.756.814-83,Cliente_94134,23,Rio de Janeiro
705.448.841-59,Cliente_21749,89,Porto Alegre
928.461.791-07,Cliente_92616,49,Rio de Janeiro
987.939.411-96,Cliente_47350,74,São Paulo
017.815.634-54,Cliente_14195,38,Belo Horizonte
953.149.524-67,Cliente_21069,80,São Paulo
460.128.732-47,Cliente_61469,32,Porto Alegre
020.714.453-25,Cliente_48988,39,Porto Alegre
796.486.775-06,Cliente_84067,88,Rio de Janeiro
030.421.761-18,Cliente_19114,71,Rio de Janeiro
483.192.993-06,Cliente_34689,51,Belo Horizonte
427.041.802-88,Cliente_48157,57,Porto Alegre
375.678.255-70,Cliente_84668,67,São Paulo
487.380.218-03,Cliente_71031,53,Porto Alegre
820.134.787-04,Cliente_56020,85,Porto Alegre
799.431.958-00,Cliente_28658,29,Belo Horizonte
058.577.169-34,Cliente_20598,34,Porto Alegre
251.696.352-14,Duplicata_Cliente_62132,82,Rio de Janeiro
406.825.346-33,Cliente_33029,72,Rio de Janeiro
107.542.499-21,Cliente_24158,20,Belo Horizonte
873.174.311-09,Cliente_65028,89,Porto Alegre
787.726.635-96,Cliente_40093,43,São Paulo
869.398.559-04,Cliente_43976,30,Porto Alegre
056.323.370-22,Cliente_5332,75,São Paulo
770.315.596-93,Cliente_30256,68,Rio de Janeiro
576.844.519-60,Cliente_57333,76,Porto Alegre
763.426.769-41,Duplicata_Cliente_56284,32,Porto Alegre
713.256.739-00,Cliente_91581,37,Belo Horizonte
939.770.425-72,Cliente_77661,61,Porto Alegre
397.828.287-93,Cliente_10487,59,Rio de Janeiro
950.016.585-60,Cliente_6536,88,São Paulo
788.168.147-05,Cliente_13949,48,Porto Alegre
067.785.154-57,Duplicata_Cliente_15192,21,Porto Alegre
179.986.340-90,Cliente_3372,86,São Paulo
223.198.990-57,Cliente_15549,44,Rio de Janeiro
283.494.084-30,Cliente_58003,24,Belo Horizonte
897.940.829-37,Cliente_62109,50,São Paulo
127.193.326-82,Cliente_59040,31,Porto Alegre
305.026.396-28,Cliente_16191,84,Porto Alegre
615.697.919-02,Cliente_42818,90,Porto Alegre
184.484.887-68,Cliente_79224,82,Porto Alegre
527.727.542-86,Cliente_39690,58,Rio de Janeiro
475.398.079-03,Cliente_54674,30,São Paulo
948.118.844-26,Cliente_43764,70,Rio de Janeiro
450.244.064-78,Cliente_1162,26,Rio de Janeiro
375.407.037-17,Duplicata_Cliente_20409,34,Porto Alegre
355.093.151-48,Cliente_55644,40,Rio de Janeiro
984.485.524-15,Cliente_54613,39,Rio de Janeiro
512.097.184-99,Cliente_72524,74,Porto Alegre
739.613.180-42,Cliente_76366,66,Rio de Janeiro
952.838.509-51,Cliente_26182,69,Belo Horizonte
674.464.469-60,Cliente_99103,39,São Paulo
082.327.965-02,Cliente_10937,32,Porto Alegre
267.770.783-71,Cliente_59369,89,Porto Alegre
561.568.580-83,Cliente_92844,74,Belo Horizonte
735.788.455-40,Cliente_63146,75,São Paulo
511.754.759-47,Cliente_81357,71,Belo Horizonte
360.605.897-74,Cliente_34463,85,São Paulo
609.267.490-48,Cliente_84579,31,Porto Alegre
724.298.176-08,Cliente_62483,40,Porto Alegre
963.052.729-48,Cliente_96877,89,Porto Alegre
748.205.173-25,Cliente_86354,64,Rio de Janeiro
881.653.823-65,Cliente_51864,46,Rio de Janeiro
103.798.568-08,Cliente_70452,24,Belo Horizonte
372.717.970-84,Cliente_16863,86,Porto Alegre
467.076.092-03,Duplicata_Cliente_30539,83,Rio de Janeiro
022.946.548-03,Cliente_10131,56,Porto Alegre
308.493.732-04,Cliente_28575,23,São Paulo
688.247.920-81,Cliente_19529,46,Porto Alegre
827.154.305-90,Cliente_5074,60,São Paulo
921.117.398-12,Cliente_56863,82,São Paulo
062.730.516-40,Cliente_91492,35,Porto Alegre
359.076.809-62,Cliente_67149,18,Porto Alegre
699.797.836-30,Cliente_32457,45,Belo Horizonte
295.950.352-03,Cliente_60401,77,Porto Alegre
897.942.801-43,Cliente_83250,61,Belo Horizonte
717.490.431-90,Cliente_33639,25,Rio de Janeiro
632.325.869-29,Cliente_45167,72,Belo Horizonte
798.056.460-09,Cliente_2941,52,Porto Alegre
071.795.565-64,Cliente_23857,28,Belo Horizonte
951.732.530-45,Cliente_62935,50,Belo Horizonte
182.058.510-77,Cliente_4425,43,São Paulo
426.369.581-00,Cliente_95633,82,Porto Alegre
763.748.579-09,Cliente_45167,22,São Paulo
779.984.322-50,Cliente_28491,85,Belo Horizonte
832.331.698-84,Cliente_32645,36,Belo Horizonte
892.676.366-85,Cliente_41245,55,Rio de Janeiro
512.049.427-73,Cliente_75361,26,Porto Alegre
538.737.193-63,Cliente_59606,89,Belo Horizonte
210.358.249-73,Cliente_43160,87,Belo Horizonte
909.531.129-50,Cliente_75587,70,Porto Alegre
927.375.711-11,Cliente_99114,84,Porto Alegre
984.773.721-52,Cliente_80887,47,Rio de Janeiro
240.230.812-56,Cliente_50923,50,Porto Alegre
654.786.251-83,Cliente_11282,83,Belo Horizonte
883.244.197-72,Cliente_14750,44,Belo Horizonte
214.895.677-98,Cliente_91788,72,São Paulo
452.084.698-63,Cliente_46157,54,Rio de Janeiro
396.866.362-42,Cliente_2214,66,Belo Horizonte
065.313.740-04,Cliente_78965,86,Porto Alegre
821.986.313-77,Cliente_28385,61,Porto Alegre
695.329.257-16,Cliente_1237,48,Belo Horizonte
695.648.345-97,Cliente_579,77,Belo Horizonte
677.066.932-36,Cliente_72494,54,Porto Alegre
669.228.729-40,Cliente_79175,83,Belo Horizonte
431.678.946-52,Duplicata_Cliente_63751,69,Belo Horizonte
072.715.762-07,Cliente_31664,83,Porto Alegre
751.788.533-26,Cliente_25692,18,São Paulo
899.020.727-47,Cliente_36763,20,São Paulo
499.457.666-19,Duplicata_Cliente_62863,79,Porto Alegre
046.441.475-08,Cliente_98228,63,São Paulo
712.237.966-39,Duplicata_Cliente_82289,63,Rio de Janeiro
257.554.533-14,Cliente_96221,46,São Paulo
634.119.564-88,Duplicata_Cliente_96015,66,São Paulo
635.335.698-61,Cliente_85776,60,Porto Alegre
068.458.320-80,Cliente_71847,18,Porto Alegre
273.735.671-77,Cliente_99367,62,Porto Alegre
202.073.697-71,Cliente_8219,34,Rio de Janeiro
332.382.321-42,Cliente_84369,22,Belo Horizonte
569.911.660-57,Cliente_5424,44,São Paulo
740.962.634-86,Cliente_68663,20,Belo Horizonte
584.487.039-52,Cliente_88182,41,Porto Alegre
136.992.077-65,Duplicata_Cliente_56224,79,São Paulo
415.588.845-99,Cliente_35921,79,Porto Alegre
294.239.866-33,Cliente_9029,46,Belo Horizonte
586.977.121-81,Cliente_18169,82,São Paulo
952.455.217-50,Cliente_12405,64,Belo Horizonte
798.932.707-40,Cliente_81421,21,Porto Alegre
509.628.849-87,Cliente_38432,73,Porto Alegre
540.265.643-63,Cliente_10301,64,Belo Horizonte
296.379.779-61,Cliente_34639,84,Rio de Janeiro
144.757.431-17,Cliente_13430,35,Rio de Janeiro
480.319.236-71,Cliente_27507,31,São Paulo
419.432.930-90,Cliente_47041,50,Porto Alegre
552.405.000-10,Cliente_3543,61,Porto Alegre
113.047.624-32,Duplicata_Cliente_38534,71,Porto Alegre
802.253.190-12,Cliente_50504,60,Porto Alegre
560.420.886-88,Cliente_51996,32,Rio de Janeiro
518.696.323-20,Cliente_83556,23,Belo Horizonte
803.711.928-97,Cliente_94882,23,Belo Horizonte
680.169.271-22,Cliente_31228,86,São Paulo
258.535.287-00,Cliente_7941,70,Porto Alegre
777.610.103-66,Cliente_4290,52,Porto Alegre
708.190.516-16,Cliente_80287,65,Porto Alegre
078.806.766-43,Cliente_36418,79,São Paulo
480.280.895-00,Cliente_83676,86,Rio de Janeiro
997.554.576-90,Cliente_78121,52,São Paulo
128.409.907-50,Cliente_9870,30,Rio de Janeiro
822.456.451-70,Cliente_81551,53,Belo Horizonte
258.331.271-57,Cliente_61940,82,Rio de Janeiro
853.952.445-73,Duplicata_Cliente_667,54,Porto Alegre
638.601.679-36,Cliente_62577,26,Belo Horizonte
091.546.829-83,Cliente_4631,74,São Paulo
177.935.325-11,Cliente_32392,50,Belo Horizonte
058.089.024-44,Cliente_19228,18,São Paulo
659.193.879-63,Duplicata_Cliente_57834,19,Porto Alegre
070.505.559-08,Cliente_41311,80,Rio de Janeiro
765.363.355-20,Cliente_36545,55,Porto Alegre
342.901.201-56,Cliente_79352,85,Belo Horizonte
907.451.993-80,Cliente_28581,36,São Paulo
774.733.632-20,Cliente_72453,58,Rio de Janeiro
321.776.804-33,Cliente_93487,34,Belo Horizonte
861.671.946-61,Cliente_21231,76,Belo Horizonte
839.064.032-54,Cliente_1948,46,Porto Alegre
256.540.294-52,Cliente_36675,76,São Paulo
687.391.298-02,Cliente_25551,42,São Paulo
954.513.124-19,Cliente_30200,38,Belo Horizonte
420.224.884-82,Cliente_72750,54,Porto Alegre
437.874.455-44,Cliente_27822,34,Belo Horizonte
608.665.053-50,Cliente_61629,59,Porto Alegre
418.680.062-63,Cliente_46856,22,Belo Horizonte
392.972.551-75,Cliente_27528,22,Belo Horizonte
233.199.045-07,Cliente_49037,66,Rio de Janeiro
554.878.827-20,Duplicata_Cliente_14391,50,Belo Horizonte
638.275.401-35,Cliente_93474,39,São Paulo
118.945.914-02,Cliente_59984,38,Rio de Janeiro
498.492.488-82,Cliente_39952,89,Porto Alegre
505.145.324-40,Cliente_89559,42,Porto Alegre
589.573.206-28,Cliente_76338,32,Belo Horizonte
478.507.934-71,Cliente_90712,38,São Paulo
993.322.696-70,Cliente_48327,59,Porto Alegre
767.361.653-00,Cliente_49362,89,São Paulo
517.331.321-80,Cliente_48125,18,São Paulo
260.708.909-30,Duplicata_Cliente_48125,32,Belo Horizonte
512.647.036-19,Cliente_99958,76,Belo Horizonte
906.646.303-16,Cliente_62488,90,Porto Alegre
543.406.204-32,Cliente_4421,84,São Paulo
163.660.258-43,Cliente_22337,21,São Paulo
546.439.962-34,Cliente_37807,19,Rio de Janeiro
420.657.516-90,Cliente_13235,27,Belo Horizonte
135.764.727-11,Cliente_18787,60,Belo Horizonte
562.545.267-94,Cliente_29053,52,Rio de Janeiro
458.880.599-19,Cliente_91095,84,Rio de Janeiro
878.681.329-30,Cliente_22385,22,Belo Horizonte
828.441.187-39,Cliente_42335,55,Porto Alegre
455.666.377-60,Cliente_40734,26,Rio de Janeiro
351.302.070-84,Cliente_30783,63,Rio de Janeiro
798.900.535-27,Cliente_37581,57,Belo Horizonte
435.460.824-35,Cliente_68193,20,São Paulo
606.563.549-92,Cliente_10414,59,Belo Horizonte
649.899.041-41,Cliente_3656,24,Belo Horizonte
820.945.102-20,Cliente_23148,69,Rio de Janeiro
618.512.583-88,Cliente_55045,84,Porto Alegre
855.036.368-56,Cliente_34516,25,Rio de Janeiro
037.528.631-45,Cliente_8921,52,São Paulo
859.069.330-93,Cliente_68436,20,Porto Alegre
716.321.812-58,Cliente_73651,32,Belo Horizonte
939.582.899-40,Cliente_46174,65,Belo Horizonte
441.593.885-07,Cliente_27685,86,São Paulo
255.015.949-78,Cliente_86004,43,São Paulo
323.429.139-07,Cliente_45385,33,Porto Alegre
348.376.727-44,Cliente_608,37,Rio de Janeiro
408.285.524-60,Cliente_74434,80,São Paulo
620.378.622-53,Cliente_89893,40,Rio de Janeiro
387.355.929-31,Cliente_30088,68,Porto Alegre
907.909.719-50,Cliente_36679,61,Belo Horizonte
155.985.057-46,Cliente_53628,53,São Paulo
745.836.317-74,Cliente_99706,71,São Paulo
947.406.907-72,Cliente_35725,29,Porto Alegre
876.112.802-36,Duplicata_Cliente_53673,71,São Paulo
884.981.318-04,Cliente_39668,56,São Paulo
745.261.909-93,Cliente_92613,41,Belo Horizonte
873.211.207-67,Cliente_9944,29,Porto Alegre
424.426.786-75,Cliente_6893,34,Rio de Janeiro
564.756.018-02,Cliente_40562,86,Porto Alegre
364.784.399-76,Cliente_8232,55,Porto Alegre
250.815.485-70,Cliente_38753,76,Porto Alegre
726.010.999-84,Cliente_21819,73,Rio de Janeiro
178.495.256-71,Cliente_92704,88,Rio de Janeiro
487.443.310-37,Cliente_85369,32,São Paulo
034.198.388-83,Cliente_78605,82,Porto Alegre
609.353.633-51,Cliente_16973,36,Belo Horizonte
294.059.397-34,Cliente_30559,67,São Paulo
995.772.030-94,Cliente_81245,72,Rio de Janeiro
356.342.238-90,Cliente_36347,51,São Paulo
574.500.940-37,Cliente_19140,36,Porto Alegre
724.056.896-26,Cliente_17082,55,Belo Horizonte
513.903.968-00,Cliente_6041,73,Rio de Janeiro
900.280.554-38,Cliente_97238,26,São Paulo
568.376.511-02,Cliente_34915,88,Rio de Janeiro
632.581.719-20,Cliente_90411,81,Porto Alegre
938.892.721-42,Cliente_65768,87,Rio de Janeiro
491.178.360-50,Cliente_16015,77,Porto Alegre
656.463.182-03,Cliente_43527,60,Belo Horizonte
142.438.088-05,Cliente_66492,28,Rio de Janeiro
350.464.828-78,Cliente_60840,75,São Paulo
940.804.461-44,Cliente_25573,24,Rio de Janeiro
580.984.630-01,Cliente_3354,32,Porto Alegre
484.252.808-77,Cliente_96203,23,São Paulo
851.365.422-17,Duplicata_Cliente_84423,25,Porto Alegre
558.094.875-13,Duplicata_Cliente_66021,69,Belo Horizonte
205.818.130-14,Cliente_19557,38,São Paulo
556.227.109-52,Cliente_46271,45,Belo Horizonte
595.144.182-04,Cliente_57306,49,Rio de Janeiro
120.451.440-20,Cliente_32688,87,São Paulo
635.487.304-69,Cliente_76265,36,Rio de Janeiro
699.516.950-60,Cliente_98761,31,Rio de Janeiro
102.855.726-44,Cliente_97388,69,Porto Alegre
459.576.430-84,Cliente_34391,24,Belo Horizonte
843.106.976-74,Cliente_62074,50,Belo Horizonte
232.469.058-60,Cliente_46865,22,São Paulo
094.697.718-69,Cliente_20245,54,Rio de Janeiro
759.125.230-55,Duplicata_Cliente_6977,81,São Paulo
824.386.050-90,Cliente_70246,47,Porto Alegre
276.681.788-30,Cliente_31770,62,Rio de Janeiro
700.337.375-09,Duplicata_Cliente_67561,44,Belo Horizonte
743.150.275-37,Cliente_20027,32,Porto Alegre
787.537.779-05,Cliente_42331,79,Rio de Janeiro
587.386.930-89,Duplicata_Cliente_67815,43,Belo Horizonte
525.251.872-61,Cliente_60916,80,Belo Horizonte
520.045.730-07,Cliente_56930,54,Belo Horizonte
731.398.041-80,Cliente_49957,28,Belo Horizonte
178.480.420-73,Cliente_75503,52,Porto Alegre
711.834.092-81,Cliente_80408,61,Rio de Janeiro
906.598.354-60,Cliente_57073,44,Rio de Janeiro
815.928.318-00,Cliente_10011,39,Rio de Janeiro
939.924.170-00,Cliente_79691,71,São Paulo
980.772.064-84,Cliente_6793,50,Rio de Janeiro
038.454.982-93,Cliente_98131,77,Belo Horizonte
022.818.981-05,Duplicata_Cliente_63497,70,Belo Horizonte
397.031.496-85,Cliente_31045,59,São Paulo
051.214.331-58,Cliente_83604,26,Rio de Janeiro
291.696.037-66,Cliente_41979,72,Rio de Janeiro
707.421.929-03,Cliente_86037,79,Rio de Janeiro
964.389.480-04,Cliente_70213,84,Porto Alegre
573.399.177-13,Cliente_80476,44,São Paulo
413.550.609-74,Cliente_73147,19,Belo Horizonte
391.786.478-94,Cliente_45374,50,Rio de Janeiro
744.947.015-21,Cliente_84504,53,Belo Horizonte
096.766.584-13,Cliente_18213,39,Belo Horizonte
025.872.837-01,Cliente_21553,52,Belo Horizonte
103.528.428-65,Cliente_6914,78,Belo Horizonte
010.374.884-90,Cliente_65743,84,Belo Horizonte
953.183.803-87,Cliente_2161,72,Rio de Janeiro
487.829.339-01,Cliente_26608,90,Rio de Janeiro
342.630.110-58,Duplicata_Cliente_61573,21,Porto Alegre
035.728.829-74,Cliente_64680,29,Rio de Janeiro
097.515.911-98,Cliente_81772,85,Belo Horizonte
162.545.371-09,Cliente_42930,23,São Paulo
468.730.076-68,Cliente_54230,55,Porto Alegre
307.896.800-68,Cliente_90712,34,Porto Alegre
604.731.131-80,Duplicata_Cliente_31831,32,São Paulo
704.472.719-03,Cliente_75892,33,Belo Horizonte
069.728.416-66,Cliente_38519,72,São Paulo
643.067.959-42,Cliente_82733,44,São Paulo
103.430.968-46,Cliente_42402,90,Rio de Janeiro
965.993.238-39,Cliente_20018,83,Rio de Janeiro
089.486.899-32,Cliente_21164,59,São Paulo
264.139.747-10,Cliente_17732,60,Belo Horizonte
726.159.628-09,Duplicata_Cliente_94849,46,Rio de Janeiro
038.115.688-50,Cliente_2542,49,São Paulo
477.310.136-93,Cliente_60408,81,Belo Horizonte
101.363.873-57,Cliente_61993,26,São Paulo
609.028.784-92,Cliente_41255,67,Rio de Janeiro
533.347.301-31,Cliente_16216,66,Porto Alegre
433.825.254-53,Cliente_93394,40,Porto Alegre
476.775.157-89,Cliente_36867,75,São Paulo
215.710.031-85,Duplicata_Cliente_44788,69,São Paulo
057.391.490-70,Cliente_98830,37,Belo Horizonte
128.999.906-67,Cliente_2500,55,Rio de Janeiro
843.650.665-01,Duplicata_Cliente_45089,36,São Paulo
439.597.885-17,Cliente_75462,82,Belo Horizonte
084.417.810-10,Cliente_84699,32,Rio de Janeiro
481.662.512-72,Cliente_33100,62,São Paulo
279.314.708-77,Cliente_57568,65,Belo Horizonte
842.832.911-70,Cliente_61579,41,São Paulo
757.346.239-54,Cliente_21507,47,Belo Horizonte
504.507.197-15,Duplicata_Cliente_82310,33,São Paulo
830.028.405-21,Cliente_70888,51,São Paulo
843.994.096-30,Cliente_60460,82,Rio de Janeiro
872.822.607-02,Cliente_62030,43,São Paulo
585.302.164-82,Duplicata_Cliente_91083,69,Porto Alegre
421.590.159-62,Cliente_32783,55,São Paulo
696.660.334-10,Cliente_23678,42,Belo Horizonte
849.131.801-18,Cliente_35647,19,Rio de Janeiro
912.369.399-13,Cliente_7259,18,Porto Alegre
487.948.663-92,Cliente_3395,60,São Paulo
198.096.925-60,Cliente_33703,77,Porto Alegre
462.929.782-06,Cliente_94982,50,Porto Alegre
277.080.754-40,Cliente_43075,39,São Paulo
323.936.760-23,Cliente_86801,69,Porto Alegre
082.229.002-26,Cliente_82765,76,Rio de Janeiro
621.061.660-79,Duplicata_Cliente_36575,22,São Paulo
343.474.104-68,Cliente_13743,19,Rio de Janeiro
768.883.086-93,Cliente_12455,45,Porto Alegre
303.975.872-10,Cliente_45019,51,Porto Alegre
393.906.664-81,Cliente_71533,46,Rio de Janeiro
040.771.736-63,Cliente_7870,67,Porto Alegre
044.230.044-10,Cliente_60513,60,Porto Alegre
442.123.654-30,Cliente_39682,61,São Paulo
536.131.813-20,Cliente_77552,68,São Paulo
662.667.612-11,Cliente_74762,55,Belo Horizonte
